layer,token,token_id,rank,prob,logit
26, us,514,1,0.08562,11.6643
26, for,329,115,0.000825,7.0216
26, a,257,70,0.001332,7.5014
26, your,534,128,0.00074,6.9139
26, players,1938,9,0.009899,9.5067
26, me,502,80,0.001108,7.3173
26, to,284,77,0.001186,7.3847
27, you,345,6,0.024926,11.0912
27, users,2985,2,0.125452,12.7072
27, the,262,40,0.00162,8.3575
27, us,514,1,0.178856,13.0618
27, for,329,86,0.000859,7.7229
27, a,257,56,0.001255,8.1026
27, your,534,97,0.000777,7.6232
27, players,1938,8,0.015194,10.5961
27, me,502,65,0.001185,8.0446
27, to,284,59,0.00124,8.0906
28, you,345,6,0.028276,12.0937
28, users,2985,2,0.172993,13.9049
28, the,262,53,0.000898,8.6436
28, us,514,1,0.219392,14.1425
28, for,329,82,0.000585,8.2158
28, a,257,69,0.000687,8.3762
28, your,534,94,0.000529,8.1156
28, players,1938,10,0.009553,11.0085
28, me,502,34,0.001366,9.0636
28, to,284,73,0.000628,8.2857
29, you,345,7,0.015756,12.5654
29, users,2985,2,0.264593,15.3864
29, the,262,51,0.00053,9.1734
29, us,514,3,0.166136,14.921
29, for,329,77,0.000335,8.7158
29, a,257,88,0.000296,8.5897
29, your,534,93,0.000274,8.5132
29, players,1938,10,0.009952,12.1059
29, me,502,30,0.000974,9.7817
29, to,284,96,0.000261,8.4632
30, you,345,6,0.024056,13.0876
30, users,2985,2,0.273282,15.5177
30, the,262,44,0.00063,9.4453
30, us,514,3,0.137144,14.8283
30, for,329,57,0.000463,9.138
30, a,257,62,0.000415,9.0276
30, your,534,72,0.000337,8.821
30, players,1938,11,0.008573,12.0559
30, me,502,32,0.001026,9.9329
30, to,284,61,0.000432,9.0686
31, you,345,7,0.016199,13.8153
31, users,2985,1,0.649498,17.5065
31, the,262,44,0.000323,9.9016
31, us,514,3,0.062895,15.1718
31, for,329,78,0.000159,9.1884
31, a,257,77,0.000167,9.2422
31, your,534,70,0.000191,9.3761
31, players,1938,12,0.004063,12.4322
31, me,502,37,0.000429,10.1839
31, to,284,89,0.000137,9.043
32, you,345,6,0.015238,14.5345
32, users,2985,1,0.740191,18.4176
32, the,262,70,0.00014,9.8461
32, us,514,3,0.041961,15.5475
32, for,329,92,7.9e-05,9.2707
32, a,257,81,9.4e-05,9.4487
32, your,534,63,0.000153,9.9351
32, players,1938,12,0.002169,12.5848
32, me,502,45,0.000232,10.3501
32, to,284,106,6.2e-05,9.0273
33, you,345,5,0.0328,15.4419
33, users,2985,1,0.71536,18.5242
33, the,262,43,0.000277,10.6673
33, us,514,3,0.046401,15.7888
33, for,329,61,0.000178,10.2255
33, a,257,66,0.00016,10.1172
33, your,534,30,0.000402,11.0403
33, players,1938,12,0.002052,12.6701
33, me,502,41,0.000286,10.6993
33, to,284,85,9.8e-05,9.6269
34, you,345,4,0.021516,15.8678
34, users,2985,1,0.833333,19.5244
34, the,262,34,0.000209,11.2348
34, us,514,3,0.0337,16.3165
34, for,329,65,9.1e-05,10.4046
34, a,257,55,0.000121,10.6907
34, your,534,38,0.000186,11.1148
34, players,1938,12,0.001166,12.9525
34, me,502,40,0.000178,11.0721
34, to,284,104,3.8e-05,9.5211
35, you,345,4,0.025601,16.4725
35, users,2985,1,0.837155,19.9599
35, the,262,34,0.000176,11.4933
35, us,514,2,0.064176,17.3915
35, for,329,55,8.5e-05,10.7692
35, a,257,56,8.5e-05,10.7666
35, your,534,24,0.00024,11.8029
35, players,1938,11,0.001419,13.5801
35, me,502,14,0.000716,12.8964
35, to,284,103,3e-05,9.7283
36, you,345,2,0.039569,17.306
36, users,2985,1,0.867677,20.3938
36, the,262,28,0.000189,11.9596
36, us,514,3,0.035414,17.1951
36, for,329,26,0.000211,12.0711
36, a,257,53,9.2e-05,11.2454
36, your,534,19,0.000404,12.7217
36, players,1938,10,0.001746,14.1853
36, me,502,16,0.000553,13.0351
36, to,284,77,4e-05,10.4099
37, you,345,3,0.05026,17.357
37, users,2985,1,0.835074,20.1673
37, the,262,21,0.000338,12.3562
37, us,514,2,0.060333,17.5397
37, for,329,29,0.000209,11.8745
37, a,257,31,0.000186,11.76
37, your,534,19,0.000506,12.7578
37, players,1938,9,0.001642,13.936
37, me,502,13,0.000883,13.3156
37, to,284,72,5.2e-05,10.4768
38, you,345,2,0.106161,18.6477
38, users,2985,1,0.826952,20.7005
38, the,262,16,0.000397,13.0589
38, us,514,3,0.03047,17.3995
38, for,329,31,0.00014,12.0137
38, a,257,28,0.00016,12.1524
38, your,534,19,0.000332,12.8809
38, players,1938,8,0.001597,14.451
38, me,502,17,0.000367,12.9792
38, to,284,88,2.3e-05,10.2046
39, you,345,2,0.117006,19.299
39, users,2985,1,0.847335,21.2789
39, the,262,18,0.000275,13.2467
39, us,514,3,0.012261,17.0432
39, for,329,23,0.000199,12.9201
39, a,257,31,0.000104,12.2693
39, your,534,12,0.000588,14.0065
39, players,1938,7,0.00148,14.929
39, me,502,22,0.000205,12.9498
39, to,284,82,1.8e-05,10.4951
40, you,345,2,0.094458,18.8994
40, users,2985,1,0.858536,21.1065
40, the,262,15,0.000493,13.645
40, us,514,3,0.013508,16.9546
40, for,329,23,0.000283,13.0879
40, a,257,27,0.000182,12.6496
40, your,534,13,0.000566,13.7822
40, players,1938,8,0.00146,14.7299
40, me,502,24,0.000262,13.0133
40, to,284,78,2.8e-05,10.7577
41, you,345,2,0.164794,19.2707
41, users,2985,1,0.769702,20.812
41, the,262,9,0.001315,14.4399
41, us,514,3,0.021796,17.2477
41, for,329,12,0.000943,14.1073
41, a,257,23,0.00046,13.3884
41, your,534,10,0.001111,14.271
41, players,1938,7,0.002602,15.1223
41, me,502,14,0.000869,14.026
41, to,284,47,8.3e-05,11.6813
42, you,345,2,0.352206,20.2633
42, users,2985,1,0.589418,20.7782
42, the,262,9,0.0013,14.6618
42, us,514,3,0.02847,17.7479
42, for,329,11,0.000988,14.3868
42, a,257,16,0.000494,13.6943
42, your,534,12,0.000988,14.3868
42, players,1938,6,0.002411,15.2793
42, me,502,10,0.001221,14.5988
42, to,284,37,9.5e-05,12.0412
43, you,345,2,0.441563,19.8905
43, users,2985,1,0.488784,19.9921
43, the,262,5,0.003165,14.9523
43, us,514,3,0.032584,17.284
43, for,329,9,0.002135,14.5587
43, a,257,13,0.001175,13.9614
43, your,534,11,0.001754,14.3624
43, players,1938,6,0.002663,14.7797
43, me,502,8,0.002191,14.5845
43, to,284,29,0.000206,12.2214
44, you,345,1,0.558797,18.9848
44, users,2985,2,0.335024,18.4732
44, the,262,4,0.010537,15.0139
44, us,514,3,0.036911,16.2675
44, for,329,5,0.005074,14.2831
44, a,257,9,0.003662,13.957
44, your,534,8,0.003841,14.0049
44, players,1938,6,0.004158,14.084
44, me,502,7,0.003992,14.0433
44, to,284,20,0.000625,12.1892
45, you,345,1,0.638503,17.5435
45, users,2985,2,0.206498,16.4147
45, the,262,4,0.022205,14.1847
45, us,514,3,0.027746,14.4075
45, for,329,5,0.010404,13.4266
45, a,257,6,0.00772,13.1283
45, your,534,7,0.007373,13.0822
45, players,1938,8,0.005291,12.7503
45, me,502,9,0.004997,12.6932
45, to,284,14,0.001789,11.6658
46, you,345,1,0.670083,16.9135
46, users,2985,2,0.108331,15.0913
46, the,262,3,0.039813,14.0903
46, us,514,4,0.024976,13.624
46, for,329,5,0.016991,13.2388
46, a,257,6,0.015869,13.1705
46, your,534,7,0.010634,12.7702
46, players,1938,8,0.006875,12.334
46, me,502,9,0.006708,12.3094
46, to,284,11,0.003554,11.6741
47, you,345,1,0.596541,16.6079
47, users,2985,2,0.105704,14.8774
47, the,262,3,0.065465,14.3982
47, us,514,4,0.027983,13.5483
47, for,329,5,0.023324,13.3662
47, a,257,6,0.022254,13.3193
47, your,534,7,0.010298,12.5486
47, players,1938,8,0.009398,12.4572
47, me,502,9,0.00739,12.2168
47, to,284,10,0.004844,11.7945
