layer,token,token_id,rank,prob,logit
45, displayed,9066,8,0.002035,13.6135
45, simply,2391,9,0.001878,13.5334
45, any,597,10,0.00173,13.4509
45, designed,3562,12,0.001531,13.3291
46, a,257,1,0.706625,18.2671
46, an,281,2,0.11536,16.4547
46, the,262,3,0.030683,15.1303
46, used,973,4,0.02466,14.9118
46, one,530,5,0.021611,14.7798
46, something,1223,6,0.007804,13.7613
46, displayed,9066,7,0.003966,13.0843
46, simply,2391,8,0.002791,12.7331
46, any,597,11,0.00239,12.5778
46, designed,3562,9,0.002609,12.6658
47, a,257,1,0.696768,18.1246
47, an,281,2,0.109891,16.2776
47, the,262,3,0.032705,15.0657
47, used,973,4,0.027009,14.8743
47, one,530,5,0.021564,14.6492
47, something,1223,6,0.007662,13.6144
47, displayed,9066,7,0.004477,13.0771
47, simply,2391,8,0.002809,12.611
47, any,597,9,0.002728,12.5816
47, designed,3562,10,0.002579,12.5257
