condition,family,model,layer,head,selection_rho,selection_p,n_selection,selection_p_fdr
uniform,olmo,OLMo-2-1124-13B,38,34,0.268695652173913,0.20423925937348922,24,0.764060538663413
uniform,olmo,OLMo-2-1124-13B,30,25,0.2721739130434782,0.198217172315479,24,0.7635031822522154
uniform,olmo,OLMo-2-1124-13B,36,28,0.27652173913043476,0.19086089033898035,24,0.7634435613559214
uniform,olmo,OLMo-2-1124-13B,38,30,0.27652173913043476,0.19086089033898035,24,0.7634435613559214
uniform,olmo,OLMo-2-1124-13B,34,36,0.2791304347826086,0.18653796075704562,24,0.7634435613559214
uniform,olmo,OLMo-2-1124-13B,39,6,0.27999999999999997,0.18511205365132619,24,0.7634435613559214
uniform,olmo,OLMo-2-1124-13B,39,32,0.27999999999999997,0.18511205365132619,24,0.7634435613559214
uniform,olmo,OLMo-2-1124-13B,30,2,0.2826086956521739,0.18087936831931134,24,0.7634435613559214
uniform,olmo,OLMo-2-1124-13B,34,7,0.288695652173913,0.17126415242206844,24,0.736011233549385
uniform,olmo,OLMo-2-1124-13B,35,18,0.2904347826086956,0.16858358873548313,24,0.736011233549385
uniform,olmo,OLMo-2-1124-13B,30,14,0.2939130434782608,0.16331057776591754,24,0.736011233549385
uniform,olmo,OLMo-2-1124-13B,37,35,0.3008695652173913,0.15311364746090092,24,0.7231420247813118
uniform,olmo,OLMo-2-1124-13B,37,14,0.3017391304347826,0.1518714531157409,24,0.7231420247813118
uniform,olmo,OLMo-2-1124-13B,29,4,0.3069565217391304,0.1445678681051737,24,0.7228393405258685
uniform,olmo,OLMo-2-1124-13B,34,25,0.3078260869565217,0.14337537555018112,24,0.7228393405258685
uniform,olmo,OLMo-2-1124-13B,39,24,0.3121739130434782,0.13751802959214357,24,0.7223169231102491
uniform,olmo,OLMo-2-1124-13B,37,9,0.3121739130434782,0.13751802959214357,24,0.7223169231102491
uniform,olmo,OLMo-2-1124-13B,31,15,0.328695652173913,0.11682275058870734,24,0.6903162534787252
uniform,olmo,OLMo-2-1124-13B,34,29,0.32956521739130434,0.11580045288804075,24,0.6903162534787252
uniform,olmo,OLMo-2-1124-13B,39,39,0.3321739130434782,0.11277279029569683,24,0.6903162534787252
uniform,olmo,OLMo-2-1124-13B,38,25,0.33391304347826084,0.11078683255713415,24,0.6903162534787252
uniform,olmo,OLMo-2-1124-13B,35,23,0.33652173913043476,0.10785620119274743,24,0.6903162534787252
uniform,olmo,OLMo-2-1124-13B,37,31,0.34521739130434775,0.09849909879561222,24,0.6739412022857678
uniform,olmo,OLMo-2-1124-13B,29,12,0.35130434782608694,0.0923172546101079,24,0.6667357277396682
uniform,olmo,OLMo-2-1124-13B,36,4,0.3530434782608695,0.0906054197072354,24,0.6667357277396682
uniform,olmo,OLMo-2-1124-13B,36,20,0.35826086956521735,0.0856122550865117,24,0.6451938064490736
uniform,olmo,OLMo-2-1124-13B,39,31,0.3643478260869565,0.08005146755932814,24,0.6212949721022483
uniform,olmo,OLMo-2-1124-13B,38,0,0.3652173913043478,0.07927989061008901,24,0.6212949721022483
uniform,olmo,OLMo-2-1124-13B,39,2,0.3678260869565217,0.07699887080183038,24,0.6212949721022483
uniform,olmo,OLMo-2-1124-13B,37,11,0.368695652173913,0.07624968847908253,24,0.6212949721022483
uniform,olmo,OLMo-2-1124-13B,28,28,0.3739130434782608,0.07187007376805954,24,0.6027812638611445
uniform,olmo,OLMo-2-1124-13B,38,21,0.37739130434782603,0.06905854527666111,24,0.5985073923977297
uniform,olmo,OLMo-2-1124-13B,36,31,0.3782608695652173,0.06836896832220613,24,0.5985073923977297
uniform,olmo,OLMo-2-1124-13B,38,15,0.37913043478260866,0.06768466488200442,24,0.5985073923977297
uniform,olmo,OLMo-2-1124-13B,38,8,0.3852173913043478,0.06304015267072927,24,0.5985073923977297
uniform,olmo,OLMo-2-1124-13B,27,17,0.4260869565217391,0.03788430481237119,24,0.5184168026956059
uniform,olmo,OLMo-2-1124-13B,36,24,0.43043478260869555,0.03576316089882473,24,0.5026173964159152
uniform,olmo,OLMo-2-1124-13B,28,31,0.4452173913043478,0.029245989362288102,24,0.4777884405610928
uniform,olmo,OLMo-2-1124-13B,39,16,0.45652173913043476,0.02493367131792297,24,0.4777884405610928
uniform,olmo,OLMo-2-1124-13B,35,0,0.5217391304347825,0.008926065916873605,24,0.2900971422983922
uniform,olmo,OLMo-2-1124-13B,34,3,0.5321739130434783,0.007432234862799776,24,0.286898625667838
uniform,olmo,OLMo-2-1124-13B,39,33,0.5443478260869564,0.005958587597088936,24,0.286898625667838
uniform,olmo,OLMo-2-1124-13B,39,0,0.608695652173913,0.0015973786342728979,24,0.27687896327396894
uniform,olmo,OLMo-2-1124-7B,23,17,-0.686086956521739,0.00021452533237049378,24,0.068648106358558
uniform,olmo,OLMo-2-1124-7B,23,12,-0.5939130434782608,0.002214343550987704,24,0.20052708501616628
uniform,olmo,OLMo-2-1124-7B,29,14,-0.5852173913043477,0.0026642325357170136,24,0.20052708501616628
uniform,olmo,OLMo-2-1124-7B,22,24,-0.5817391304347826,0.0028647410909035526,24,0.20052708501616628
uniform,olmo,OLMo-2-1124-7B,23,19,-0.577391304347826,0.0031332357033775978,24,0.20052708501616628
uniform,olmo,OLMo-2-1124-7B,25,10,-0.5460869565217391,0.005769573258910435,24,0.2797971159656865
uniform,olmo,OLMo-2-1124-7B,25,17,-0.5330434782608695,0.0073177780709402455,24,0.2797971159656865
uniform,olmo,OLMo-2-1124-7B,30,28,-0.5321739130434783,0.007432234862799776,24,0.2797971159656865
uniform,olmo,OLMo-2-1124-7B,25,4,-0.5199999999999999,0.009197719807264297,24,0.2797971159656865
uniform,olmo,OLMo-2-1124-7B,29,17,-0.5113043478260869,0.010660889916722193,24,0.2821313549019768
uniform,olmo,OLMo-2-1124-7B,26,12,-0.5069565217391303,0.011461586292892808,24,0.2821313549019768
uniform,olmo,OLMo-2-1124-7B,30,7,-0.497391304347826,0.013398524953480467,24,0.2858351990075833
uniform,olmo,OLMo-2-1124-7B,31,20,-0.45826086956521733,0.02431823300642526,24,0.3989387410867675
uniform,olmo,OLMo-2-1124-7B,24,22,-0.45739130434782604,0.02462440449620561,24,0.3989387410867675
uniform,olmo,OLMo-2-1124-7B,23,0,-0.45652173913043476,0.02493367131792297,24,0.3989387410867675
uniform,olmo,OLMo-2-1124-7B,22,28,-0.45652173913043476,0.02493367131792297,24,0.3989387410867675
uniform,olmo,OLMo-2-1124-7B,23,6,-0.44869565217391305,0.02786004190152475,24,0.4140713870336066
uniform,olmo,OLMo-2-1124-7B,25,19,-0.4434782608695652,0.029959339686467554,24,0.4140713870336066
uniform,olmo,OLMo-2-1124-7B,24,8,-0.4408695652173913,0.031055354027520493,24,0.4140713870336066
uniform,olmo,OLMo-2-1124-7B,31,10,-0.42869565217391303,0.03660002306000617,24,0.4185386802994495
uniform,olmo,OLMo-2-1124-7B,22,26,-0.4269565217391304,0.03745231387529936,24,0.4185386802994495
uniform,olmo,OLMo-2-1124-7B,28,28,-0.4243478260869564,0.03876009763936715,24,0.4185386802994495
uniform,olmo,OLMo-2-1124-7B,30,31,-0.42173913043478256,0.04010367500276698,24,0.4185386802994495
uniform,olmo,OLMo-2-1124-7B,22,27,-0.42173913043478256,0.04010367500276698,24,0.4185386802994495
uniform,olmo,OLMo-2-1124-7B,23,30,-0.4208695652173913,0.040559600722234454,24,0.4185386802994495
uniform,olmo,OLMo-2-1124-7B,24,18,-0.41826086956521735,0.041951916181776204,24,0.4185386802994495
uniform,olmo,OLMo-2-1124-7B,30,3,-0.41130434782608694,0.04584897898373572,24,0.4185386802994495
uniform,olmo,OLMo-2-1124-7B,28,26,-0.40782608695652167,0.04790092056917194,24,0.4185386802994495
uniform,olmo,OLMo-2-1124-7B,30,13,-0.4060869565217391,0.04895342898055787,24,0.4185386802994495
uniform,olmo,OLMo-2-1124-7B,30,5,-0.4052173913043478,0.04948640343954956,24,0.4185386802994495
uniform,olmo,OLMo-2-1124-7B,30,29,-0.40347826086956523,0.05056591564642587,24,0.4185386802994495
uniform,olmo,OLMo-2-1124-7B,26,30,-0.39999999999999997,0.05277988140256797,24,0.4185386802994495
uniform,olmo,OLMo-2-1124-7B,28,31,-0.39826086956521733,0.0539147284565988,24,0.4185386802994495
uniform,olmo,OLMo-2-1124-7B,27,13,-0.39652173913043476,0.055068414085167834,24,0.4185386802994495
uniform,olmo,OLMo-2-1124-7B,31,16,-0.39652173913043476,0.055068414085167834,24,0.4185386802994495
uniform,olmo,OLMo-2-1124-7B,29,25,-0.3947826086956522,0.056241135165238536,24,0.4185386802994495
uniform,olmo,OLMo-2-1124-7B,27,5,-0.3947826086956522,0.056241135165238536,24,0.4185386802994495
uniform,olmo,OLMo-2-1124-7B,28,23,-0.38869565217391305,0.060498404649825706,24,0.4346759827916884
uniform,olmo,OLMo-2-1124-7B,22,18,-0.3878260869565217,0.06112631008008118,24,0.4346759827916884
uniform,olmo,OLMo-2-1124-7B,26,21,-0.37739130434782603,0.06905854527666111,24,0.47018584018152243
uniform,olmo,OLMo-2-1124-7B,31,18,-0.37478260869565216,0.0711591600657471,24,0.4740335162519583
uniform,olmo,OLMo-2-1124-7B,24,17,-0.37304347826086953,0.07258638217608111,24,0.4740335162519583
uniform,olmo,OLMo-2-1124-7B,29,21,-0.3660869565217391,0.0785139480245646,24,0.4836244112974913
uniform,olmo,OLMo-2-1124-7B,27,29,-0.3643478260869565,0.08005146755932814,24,0.4836244112974913
uniform,olmo,OLMo-2-1124-7B,25,13,-0.36347826086956525,0.08082870259888662,24,0.4836244112974913
uniform,olmo,OLMo-2-1124-7B,23,21,-0.36347826086956525,0.08082870259888662,24,0.4836244112974913
uniform,olmo,OLMo-2-1124-7B,31,28,-0.36260869565217385,0.08161161940645165,24,0.4836244112974913
uniform,olmo,OLMo-2-1124-7B,22,3,-0.36,0.08399469645152526,24,0.4886964157179651
uniform,olmo,OLMo-2-1124-7B,23,11,-0.35478260869565215,0.08891743107314606,24,0.5016166337917841
uniform,olmo,OLMo-2-1124-7B,22,20,-0.3539130434782608,0.08975845608982275,24,0.5016166337917841
uniform,olmo,OLMo-2-1124-7B,25,21,-0.3408695652173913,0.10309920611122532,24,0.5166098458690891
uniform,olmo,OLMo-2-1124-7B,23,20,-0.33826086956521734,0.1059344021632204,24,0.5166098458690891
uniform,olmo,OLMo-2-1124-7B,29,16,-0.33739130434782605,0.10689212043935839,24,0.5166098458690891
uniform,olmo,OLMo-2-1124-7B,22,5,-0.33391304347826084,0.11078683255713415,24,0.5166098458690891
uniform,olmo,OLMo-2-1124-7B,30,18,-0.33391304347826084,0.11078683255713415,24,0.5166098458690891
uniform,olmo,OLMo-2-1124-7B,22,14,-0.33304347826086955,0.11177657698587243,24,0.5166098458690891
uniform,olmo,OLMo-2-1124-7B,24,24,-0.3313043478260869,0.11377549347480255,24,0.5166098458690891
uniform,olmo,OLMo-2-1124-7B,26,13,-0.32956521739130434,0.11580045288804075,24,0.5166098458690891
uniform,olmo,OLMo-2-1124-7B,26,3,-0.32956521739130434,0.11580045288804075,24,0.5166098458690891
uniform,olmo,OLMo-2-1124-7B,23,14,-0.328695652173913,0.11682275058870734,24,0.5166098458690891
uniform,olmo,OLMo-2-1124-7B,24,4,-0.3278260869565217,0.11785162108888596,24,0.5166098458690891
uniform,olmo,OLMo-2-1124-7B,31,17,-0.3208695652173913,0.1263216392307609,24,0.5436184440337808
uniform,olmo,OLMo-2-1124-7B,31,30,-0.32,0.12741057282041737,24,0.5436184440337808
uniform,olmo,OLMo-2-1124-7B,24,9,-0.3173913043478261,0.1307180856032758,24,0.5503919393822139
uniform,olmo,OLMo-2-1124-7B,23,15,-0.3060869565217391,0.1457674095865942,24,0.5904502666798752
uniform,olmo,OLMo-2-1124-7B,23,24,-0.3017391304347826,0.1518714531157409,24,0.6074858124629636
uniform,olmo,OLMo-2-1124-7B,27,11,-0.2965217391304348,0.15943245327776348,24,0.6148162927658072
uniform,olmo,OLMo-2-1124-7B,29,11,-0.2965217391304348,0.15943245327776348,24,0.6148162927658072
uniform,olmo,OLMo-2-1124-7B,24,0,-0.2939130434782608,0.16331057776591754,24,0.6148162927658072
uniform,olmo,OLMo-2-1124-7B,26,7,-0.2939130434782608,0.16331057776591754,24,0.6148162927658072
uniform,olmo,OLMo-2-1124-7B,29,27,-0.29130434782608694,0.16725434336435266,24,0.6223417427510797
uniform,olmo,OLMo-2-1124-7B,27,9,-0.28521739130434776,0.17671396904879355,24,0.6291456289367351
uniform,olmo,OLMo-2-1124-7B,22,11,-0.2826086956521739,0.18087936831931134,24,0.6291456289367351
uniform,olmo,OLMo-2-1124-7B,28,27,-0.2826086956521739,0.18087936831931134,24,0.6291456289367351
uniform,olmo,OLMo-2-1124-7B,30,2,-0.2773913043478261,0.1894123670698224,24,0.6503410834911955
uniform,olmo,OLMo-2-1124-7B,22,16,-0.27478260869565213,0.19378063586855726,24,0.6503410834911955
uniform,olmo,OLMo-2-1124-7B,28,5,-0.27304347826086955,0.19673072289025423,24,0.6503410834911955
uniform,olmo,OLMo-2-1124-7B,28,0,-0.2713043478260869,0.19971124015805522,24,0.6503410834911955
uniform,olmo,OLMo-2-1124-7B,26,25,-0.2713043478260869,0.19971124015805522,24,0.6503410834911955
uniform,olmo,OLMo-2-1124-7B,29,18,-0.2695652173913043,0.20272227336292598,24,0.6503410834911955
uniform,olmo,OLMo-2-1124-7B,25,14,-0.2678260869565217,0.20576390509564654,24,0.6503410834911955
uniform,olmo,OLMo-2-1124-7B,30,6,-0.2678260869565217,0.20576390509564654,24,0.6503410834911955
uniform,olmo,OLMo-2-1124-7B,30,21,-0.2669565217391304,0.20729622036281856,24,0.6503410834911955
uniform,olmo,OLMo-2-1124-7B,23,1,-0.25565217391304346,0.22791835585505177,24,0.6920117026028023
uniform,olmo,OLMo-2-1124-7B,24,14,-0.25304347826086954,0.23286356530495436,24,0.6920117026028023
uniform,olmo,OLMo-2-1124-7B,28,13,-0.25217391304347825,0.23452757092161952,24,0.6920117026028023
uniform,olmo,OLMo-2-1124-7B,27,12,-0.25130434782608696,0.23619938811607963,24,0.6920117026028023
uniform,olmo,OLMo-2-1124-7B,23,22,-0.248695652173913,0.24126176688795445,24,0.6955294180553643
uniform,olmo,OLMo-2-1124-7B,26,28,-0.24608695652173912,0.24639464844484832,24,0.7039847098424238
uniform,olmo,OLMo-2-1124-7B,22,0,-0.24434782608695652,0.24985580217173994,24,0.7075562539376706
uniform,olmo,OLMo-2-1124-7B,22,13,-0.24086956521739128,0.25687241800841343,24,0.7210453838832658
uniform,olmo,OLMo-2-1124-7B,22,31,-0.23826086956521736,0.2622175095216363,24,0.7296487221471619
uniform,olmo,OLMo-2-1124-7B,28,15,-0.23565217391304347,0.26763351040669076,24,0.73829933905294
uniform,olmo,OLMo-2-1124-7B,30,10,-0.23391304347826083,0.27128359982868233,24,0.7419722388476782
uniform,olmo,OLMo-2-1124-7B,27,1,-0.23217391304347823,0.2749652411831776,24,0.7443842593952671
uniform,olmo,OLMo-2-1124-7B,27,2,-0.22869565217391302,0.28242320763631645,24,0.749527252463826
uniform,olmo,OLMo-2-1124-7B,30,19,-0.2278260869565217,0.28430742700718314,24,0.749527252463826
uniform,olmo,OLMo-2-1124-7B,30,1,-0.22434782608695653,0.2919232059452401,24,0.7533502088909423
uniform,olmo,OLMo-2-1124-7B,31,8,-0.21913043478260866,0.30358344391723047,24,0.7570048259665408
uniform,olmo,OLMo-2-1124-7B,26,2,-0.21739130434782608,0.3075332105489072,24,0.7570048259665408
uniform,olmo,OLMo-2-1124-7B,25,0,-0.21739130434782608,0.3075332105489072,24,0.7570048259665408
uniform,olmo,OLMo-2-1124-7B,22,4,-0.21391304347826084,0.3155271306915456,24,0.7680120249785121
uniform,olmo,OLMo-2-1124-7B,24,11,-0.21304347826086956,0.31754525245129106,24,0.7680120249785121
uniform,olmo,OLMo-2-1124-7B,27,27,-0.2121739130434782,0.3195712222886807,24,0.7680120249785121
uniform,olmo,OLMo-2-1124-7B,23,10,-0.21130434782608692,0.32160503545975194,24,0.7680120249785121
uniform,olmo,OLMo-2-1124-7B,23,26,-0.2078260869565217,0.3298186178055175,24,0.7712187675324422
uniform,olmo,OLMo-2-1124-7B,30,16,-0.20347826086956516,0.3402613966398864,24,0.7712187675324422
uniform,olmo,OLMo-2-1124-7B,31,31,-0.2026086956521739,0.34237332678092103,24,0.7712187675324422
uniform,olmo,OLMo-2-1124-7B,22,19,-0.20173913043478262,0.3444930314073976,24,0.7712187675324422
uniform,olmo,OLMo-2-1124-7B,24,29,-0.2008695652173913,0.3466205027349787,24,0.7712187675324422
uniform,olmo,OLMo-2-1124-7B,27,7,-0.19999999999999998,0.34875573272354554,24,0.7712187675324422
uniform,olmo,OLMo-2-1124-7B,28,7,-0.19826086956521738,0.353049435242404,24,0.7712187675324422
uniform,olmo,OLMo-2-1124-7B,25,28,-0.19826086956521738,0.353049435242404,24,0.7712187675324422
uniform,olmo,OLMo-2-1124-7B,27,4,-0.19826086956521738,0.353049435242404,24,0.7712187675324422
uniform,olmo,OLMo-2-1124-7B,24,28,-0.1973913043478261,0.3552078904108177,24,0.7712187675324422
uniform,olmo,OLMo-2-1124-7B,28,4,-0.19565217391304346,0.35954796323422916,24,0.7712187675324422
uniform,olmo,OLMo-2-1124-7B,22,1,-0.19391304347826085,0.3639188559293712,24,0.7712187675324422
uniform,olmo,OLMo-2-1124-7B,30,17,-0.19217391304347822,0.3683204887556275,24,0.7754115552750053
uniform,olmo,OLMo-2-1124-7B,24,13,-0.18521739130434778,0.3862326819021752,24,0.8016136913769402
uniform,olmo,OLMo-2-1124-7B,23,8,-0.18347826086956517,0.3907866745462583,24,0.8016136913769402
uniform,olmo,OLMo-2-1124-7B,25,27,-0.18347826086956517,0.3907866745462583,24,0.8016136913769402
uniform,olmo,OLMo-2-1124-7B,28,3,-0.17739130434782607,0.40696255139715665,24,0.8242279521967729
uniform,olmo,OLMo-2-1124-7B,24,16,-0.17217391304347823,0.42111806892778625,24,0.8314172010491375
uniform,olmo,OLMo-2-1124-7B,22,12,-0.17130434782608694,0.42350313678440443,24,0.8314172010491375
uniform,olmo,OLMo-2-1124-7B,29,26,-0.17130434782608694,0.42350313678440443,24,0.8314172010491375
uniform,olmo,OLMo-2-1124-7B,29,0,-0.16869565217391302,0.4307022617209813,24,0.8349234749868636
uniform,olmo,OLMo-2-1124-7B,29,13,-0.16869565217391302,0.4307022617209813,24,0.8349234749868636
uniform,olmo,OLMo-2-1124-7B,29,7,-0.1678260869565217,0.4331165526494355,24,0.8349234749868636
uniform,olmo,OLMo-2-1124-7B,27,30,-0.1660869565217391,0.4379669016082391,24,0.8392180150577037
uniform,olmo,OLMo-2-1124-7B,24,19,-0.15565217391304348,0.4676705101638169,24,0.8693698701565338
uniform,olmo,OLMo-2-1124-7B,25,1,-0.15391304347826085,0.4727198668976152,24,0.8693698701565338
uniform,olmo,OLMo-2-1124-7B,24,2,-0.15391304347826085,0.4727198668976152,24,0.8693698701565338
uniform,olmo,OLMo-2-1124-7B,22,25,-0.15130434782608695,0.4803459029793671,24,0.872195681320818
uniform,olmo,OLMo-2-1124-7B,25,2,-0.14956521739130432,0.4854643322541819,24,0.872195681320818
uniform,olmo,OLMo-2-1124-7B,26,5,-0.1434782608695652,0.5035926462175363,24,0.8744100176677404
uniform,olmo,OLMo-2-1124-7B,31,22,-0.14260869565217388,0.506209233952854,24,0.8744100176677404
uniform,olmo,OLMo-2-1124-7B,24,31,-0.1408695652173913,0.5114622818846749,24,0.8744100176677404
uniform,olmo,OLMo-2-1124-7B,31,12,-0.13999999999999999,0.5140986909290426,24,0.8744100176677404
uniform,olmo,OLMo-2-1124-7B,29,29,-0.1391304347826087,0.5167416555162507,24,0.8744100176677404
uniform,olmo,OLMo-2-1124-7B,24,20,-0.13826086956521738,0.519391149459146,24,0.8744100176677404
uniform,olmo,OLMo-2-1124-7B,30,11,-0.13652173913043478,0.5247096194478428,24,0.8744100176677404
uniform,olmo,OLMo-2-1124-7B,23,28,-0.13565217391304346,0.527378541905856,24,0.8744100176677404
uniform,olmo,OLMo-2-1124-7B,26,27,-0.13217391304347825,0.5381181783911482,24,0.8782809626354208
uniform,olmo,OLMo-2-1124-7B,30,14,-0.13043478260869562,0.5435259752175852,24,0.8782809626354208
uniform,olmo,OLMo-2-1124-7B,22,21,-0.12782608695652173,0.5516845044816036,24,0.8782809626354208
uniform,olmo,OLMo-2-1124-7B,29,12,-0.12608695652173912,0.5571544076689684,24,0.8782809626354208
uniform,olmo,OLMo-2-1124-7B,25,23,-0.1252173913043478,0.559898535790483,24,0.8782809626354208
uniform,olmo,OLMo-2-1124-7B,22,17,-0.12347826086956522,0.5654049951421964,24,0.8782990215801109
uniform,olmo,OLMo-2-1124-7B,24,15,-0.1226086956521739,0.5681672657020509,24,0.8783262078485811
uniform,olmo,OLMo-2-1124-7B,27,16,-0.11478260869565216,0.5932933336915411,24,0.8838287535000118
uniform,olmo,OLMo-2-1124-7B,25,3,-0.11478260869565216,0.5932933336915411,24,0.8838287535000118
uniform,olmo,OLMo-2-1124-7B,27,25,-0.11217391304347826,0.6017724532672231,24,0.8838287535000118
uniform,olmo,OLMo-2-1124-7B,27,19,-0.11217391304347826,0.6017724532672231,24,0.8838287535000118
uniform,olmo,OLMo-2-1124-7B,24,3,-0.11130434782608695,0.6046100724044845,24,0.8838287535000118
uniform,olmo,OLMo-2-1124-7B,23,29,-0.11043478260869564,0.6074532587517109,24,0.8838287535000118
uniform,olmo,OLMo-2-1124-7B,25,24,-0.10956521739130433,0.610301978528463,24,0.8838287535000118
uniform,olmo,OLMo-2-1124-7B,31,1,-0.10869565217391304,0.6131561977406331,24,0.8838287535000118
uniform,olmo,OLMo-2-1124-7B,29,15,-0.1034782608695652,0.6303950708493536,24,0.8884764692231779
uniform,olmo,OLMo-2-1124-7B,22,7,-0.10086956521739131,0.6390859319090779,24,0.8884764692231779
uniform,olmo,OLMo-2-1124-7B,25,18,-0.10086956521739131,0.6390859319090779,24,0.8884764692231779
uniform,olmo,OLMo-2-1124-7B,23,25,-0.09913043478260869,0.6449056390307348,24,0.8884764692231779
uniform,olmo,OLMo-2-1124-7B,26,0,-0.09739130434782609,0.6507456469889162,24,0.8884764692231779
uniform,olmo,OLMo-2-1124-7B,22,22,-0.09304347826086956,0.6654325452454302,24,0.8884764692231779
uniform,olmo,OLMo-2-1124-7B,27,26,-0.09130434782608696,0.6713412695646411,24,0.8884764692231779
uniform,olmo,OLMo-2-1124-7B,26,31,-0.08956521739130434,0.6772689468428974,24,0.8884764692231779
uniform,olmo,OLMo-2-1124-7B,31,3,-0.08956521739130434,0.6772689468428974,24,0.8884764692231779
uniform,olmo,OLMo-2-1124-7B,27,6,-0.08869565217391304,0.6802397967489956,24,0.8884764692231779
uniform,olmo,OLMo-2-1124-7B,27,0,-0.08869565217391304,0.6802397967489956,24,0.8884764692231779
uniform,olmo,OLMo-2-1124-7B,22,29,-0.08869565217391304,0.6802397967489956,24,0.8884764692231779
uniform,olmo,OLMo-2-1124-7B,26,29,-0.08695652173913042,0.6861953252985288,24,0.8926118052663788
uniform,olmo,OLMo-2-1124-7B,25,11,-0.08347826086956521,0.6981606006787423,24,0.8936455688687902
uniform,olmo,OLMo-2-1124-7B,30,20,-0.08086956521739129,0.7071807504682381,24,0.8980073021818896
uniform,olmo,OLMo-2-1124-7B,24,1,-0.08086956521739129,0.7071807504682381,24,0.8980073021818896
uniform,olmo,OLMo-2-1124-7B,23,23,-0.07826086956521738,0.7162392905010878,24,0.8990839319291559
uniform,olmo,OLMo-2-1124-7B,27,23,-0.07826086956521738,0.7162392905010878,24,0.8990839319291559
uniform,olmo,OLMo-2-1124-7B,31,11,-0.07739130434782608,0.7192671455433247,24,0.8990839319291559
uniform,olmo,OLMo-2-1124-7B,28,18,-0.07478260869565216,0.7283751615575543,24,0.899922979530569
uniform,olmo,OLMo-2-1124-7B,24,5,-0.07391304347826086,0.7314191793924034,24,0.9002082207906503
uniform,olmo,OLMo-2-1124-7B,26,11,-0.07217391304347825,0.7375189840952583,24,0.9007865454598575
uniform,olmo,OLMo-2-1124-7B,29,20,-0.06956521739130435,0.7466974841785088,24,0.9016724337249918
uniform,olmo,OLMo-2-1124-7B,23,7,-0.06956521739130435,0.7466974841785088,24,0.9016724337249918
uniform,olmo,OLMo-2-1124-7B,29,8,-0.06173913043478261,0.7744295754905792,24,0.9144555872951489
uniform,olmo,OLMo-2-1124-7B,23,5,-0.05304347826086955,0.8055586374612034,24,0.9373773235912185
uniform,olmo,OLMo-2-1124-7B,23,13,-0.05304347826086955,0.8055586374612034,24,0.9373773235912185
uniform,olmo,OLMo-2-1124-7B,29,9,-0.04347826086956521,0.8401329841149333,24,0.9496153126232859
uniform,olmo,OLMo-2-1124-7B,27,14,-0.041739130434782605,0.8464521133997217,24,0.9496153126232859
uniform,olmo,OLMo-2-1124-7B,25,8,-0.04,0.8527804394339903,24,0.9496153126232859
uniform,olmo,OLMo-2-1124-7B,25,30,-0.03826086956521739,0.8591175903218993,24,0.9496153126232859
uniform,olmo,OLMo-2-1124-7B,26,24,-0.033913043478260865,0.8749966229566862,24,0.9496153126232859
uniform,olmo,OLMo-2-1124-7B,26,10,-0.03304347826086956,0.8781782520387229,24,0.9496153126232859
uniform,olmo,OLMo-2-1124-7B,30,0,-0.03304347826086956,0.8781782520387229,24,0.9496153126232859
uniform,olmo,OLMo-2-1124-7B,23,31,-0.03217391304347826,0.8813617120284872,24,0.9496153126232859
uniform,olmo,OLMo-2-1124-7B,28,24,-0.03217391304347826,0.8813617120284872,24,0.9496153126232859
uniform,olmo,OLMo-2-1124-7B,29,1,-0.03217391304347826,0.8813617120284872,24,0.9496153126232859
uniform,olmo,OLMo-2-1124-7B,28,21,-0.03043478260869565,0.8877339355759605,24,0.9532713402157964
uniform,olmo,OLMo-2-1124-7B,27,8,-0.02608695652173913,0.903693217741266,24,0.9575557274079639
uniform,olmo,OLMo-2-1124-7B,28,30,-0.02608695652173913,0.903693217741266,24,0.9575557274079639
uniform,olmo,OLMo-2-1124-7B,28,11,-0.02434782608695652,0.9100874200789536,24,0.9579867579778458
uniform,olmo,OLMo-2-1124-7B,26,19,-0.023478260869565212,0.9132865779270147,24,0.9582023112676876
uniform,olmo,OLMo-2-1124-7B,26,22,-0.02,0.9260958020254711,24,0.9653115851731296
uniform,olmo,OLMo-2-1124-7B,23,27,-0.01652173913043478,0.9389228669455103,24,0.9692107013631075
uniform,olmo,OLMo-2-1124-7B,22,30,-0.013913043478260868,0.9485530177017848,24,0.9728748899505485
uniform,olmo,OLMo-2-1124-7B,29,22,-0.013043478260869565,0.9517646868003002,24,0.9730501590290609
uniform,olmo,OLMo-2-1124-7B,28,25,-0.008695652173913044,0.9678329941702691,24,0.9863266182626946
uniform,olmo,OLMo-2-1124-7B,28,22,-0.006956521739130434,0.9742640605332524,24,0.9897285694306057
uniform,olmo,OLMo-2-1124-7B,28,10,-0.00608695652173913,0.9774802016477157,24,0.9898533687571804
uniform,olmo,OLMo-2-1124-7B,22,8,-0.005217391304347826,0.9806966832535792,24,0.9899777244200169
uniform,olmo,OLMo-2-1124-7B,31,21,-0.004347826086956522,0.9839134567350358,24,0.9901015916830549
uniform,olmo,OLMo-2-1124-7B,28,6,-0.002608695652173913,0.9903476848039034,24,0.9934522230007808
uniform,olmo,OLMo-2-1124-7B,25,29,-0.0017391304347826085,0.9935650421080594,24,0.9935650421080593
uniform,olmo,OLMo-2-1124-7B,26,14,0.013913043478260868,0.9485530177017848,24,0.9728748899505485
uniform,olmo,OLMo-2-1124-7B,28,17,0.017391304347826087,0.9357145967179171,24,0.9690248250800436
