layer,token,token_id,rank,prob,logit
31, the,253,3,0.05871,13.2664
31, users,4212,41,0.001489,9.592
31, make,1056,12,0.009023,11.3935
31, with,342,9,0.014468,11.8657
32, you,368,1,0.469331,15.5222
32, to,281,2,0.127915,14.2222
32, developers,12259,58,0.000778,9.1199
32, web,4384,14,0.005358,11.0494
32, your,634,7,0.020898,12.4105
32, us,441,6,0.024179,12.5564
32, the,253,3,0.039154,13.0384
32, users,4212,25,0.001728,9.9177
32, make,1056,10,0.008176,11.4721
32, with,342,9,0.014875,12.0706
33, you,368,1,0.322852,15.0991
33, to,281,2,0.210189,14.6699
33, developers,12259,41,0.001294,9.5796
33, web,4384,13,0.007819,11.3784
33, your,634,9,0.017796,12.2009
33, us,441,6,0.025987,12.5795
33, the,253,3,0.056864,13.3625
33, users,4212,25,0.002086,10.0571
33, make,1056,10,0.010314,11.6554
33, with,342,8,0.020692,12.3516
34, you,368,1,0.287151,13.6953
34, to,281,2,0.093529,12.5736
34, developers,12259,12,0.009768,10.3144
34, web,4384,7,0.017696,10.9087
34, your,634,4,0.031311,11.4793
34, us,441,5,0.024716,11.2428
34, the,253,3,0.041878,11.7701
34, users,4212,15,0.007856,10.0967
34, make,1056,8,0.017455,10.895
34, with,342,9,0.014989,10.7427
35, you,368,1,0.395026,16.2802
35, to,281,2,0.076045,14.6326
35, developers,12259,3,0.060393,14.4021
35, web,4384,4,0.039692,13.9824
35, your,634,5,0.037131,13.9157
35, us,441,6,0.028699,13.6581
35, the,253,7,0.022239,13.4031
35, users,4212,8,0.017864,13.1841
35, make,1056,9,0.017365,13.1557
35, with,342,10,0.00949,12.5515
