layer,token,token_id,rank,prob,logit
23, an,271,12,0.008115,9.5329
23, in,275,7,0.014119,10.0868
24, text,2505,1,0.116116,12.3802
24, the,253,3,0.039403,11.2995
24, capt,3403,22,0.005401,9.3123
24, a,247,2,0.043693,11.4028
24, subt,8482,73,0.001626,8.1118
24, on,327,5,0.017943,10.5128
24, audio,9797,55,0.002144,8.3882
24, caption,11743,16,0.006284,9.4636
24, an,271,19,0.006066,9.4284
24, in,275,12,0.009102,9.8341
25, text,2505,3,0.064854,12.0786
25, the,253,1,0.074991,12.2238
25, capt,3403,17,0.007503,9.9217
25, a,247,2,0.07485,12.2219
25, subt,8482,50,0.002545,8.8404
25, on,327,5,0.022373,11.0142
25, audio,9797,95,0.001293,8.1634
25, caption,11743,30,0.004003,9.2934
25, an,271,12,0.010826,10.2884
25, in,275,11,0.011059,10.3096
26, text,2505,3,0.058187,12.1861
26, the,253,2,0.080434,12.5099
26, capt,3403,25,0.004808,9.6928
26, a,247,1,0.102673,12.754
26, subt,8482,34,0.00366,9.4198
26, on,327,4,0.022207,11.2229
26, audio,9797,206,0.000556,7.535
26, caption,11743,92,0.001257,8.3514
26, an,271,11,0.01456,10.8007
26, in,275,7,0.016323,10.915
27, text,2505,2,0.075668,12.5827
27, the,253,3,0.072599,12.5413
27, capt,3403,10,0.015883,11.0216
27, a,247,1,0.097557,12.8368
27, subt,8482,20,0.006088,10.0626
27, on,327,4,0.028385,11.6022
27, audio,9797,160,0.000683,7.8751
27, caption,11743,96,0.001218,8.4534
27, an,271,12,0.012079,10.7478
27, in,275,5,0.02219,11.356
28, text,2505,3,0.0557,12.6043
28, the,253,2,0.096367,13.1525
28, capt,3403,12,0.015541,11.3278
28, a,247,1,0.122619,13.3934
28, subt,8482,17,0.007685,10.6236
28, on,327,4,0.030837,12.013
28, audio,9797,186,0.000537,7.9623
28, caption,11743,112,0.000895,8.4729
28, an,271,11,0.01578,11.3431
28, in,275,5,0.028353,11.9291
29, text,2505,4,0.038378,12.0213
29, the,253,2,0.085682,12.8244
29, capt,3403,8,0.020801,11.4088
29, a,247,1,0.087612,12.8467
29, subt,8482,11,0.015353,11.1051
29, on,327,3,0.055525,12.3906
29, audio,9797,171,0.000631,7.9138
29, caption,11743,132,0.000827,8.1834
29, an,271,14,0.011342,10.8023
29, in,275,5,0.030564,11.7936
30, text,2505,4,0.053457,12.5811
30, the,253,1,0.109431,13.2975
30, capt,3403,3,0.055143,12.6122
