layer,token,token_id,rank,prob,logit
27, designed,4158,24,0.000153,9.6146
28, a,247,1,0.795928,18.3748
28, software,3694,5,0.002368,12.5574
28, an,271,2,0.174344,16.8563
28, used,908,6,0.001562,12.1414
28, the,253,3,0.003079,12.8197
28, computer,4382,17,0.000227,10.2116
28, one,581,4,0.00275,12.7068
28, often,2223,22,0.000172,9.9323
28, typically,5431,23,0.000162,9.8744
28, designed,4158,19,0.000198,10.0763
29, a,247,1,0.773471,19.3905
29, software,3694,5,0.001344,13.0355
29, an,271,2,0.205532,18.0652
29, used,908,6,0.001215,12.9346
29, the,253,4,0.00279,13.7655
29, computer,4382,19,0.000124,10.6532
29, one,581,3,0.003213,13.9069
29, often,2223,21,0.000119,10.6093
29, typically,5431,26,9.8e-05,10.4177
29, designed,4158,23,0.000113,10.5565
30, a,247,1,0.844369,20.0206
30, software,3694,5,0.001524,13.7032
30, an,271,2,0.13974,18.2218
30, used,908,6,0.000786,13.0413
30, the,253,3,0.002346,14.1346
30, computer,4382,26,7.6e-05,10.702
30, one,581,4,0.002036,13.9933
30, often,2223,22,0.000101,10.9921
30, typically,5431,29,7.2e-05,10.6486
30, designed,4158,23,9.9e-05,10.9658
31, a,247,1,0.909941,20.7123
31, software,3694,4,0.001511,14.3115
31, an,271,2,0.077678,18.2515
31, used,908,7,0.00045,13.101
31, the,253,3,0.001944,14.5636
31, computer,4382,34,4.9e-05,10.8733
31, one,581,5,0.001304,14.1647
31, often,2223,18,9.5e-05,11.5429
31, typically,5431,24,6.7e-05,11.1973
31, designed,4158,31,5.7e-05,11.0261
32, a,247,1,0.92585,20.7508
32, software,3694,3,0.00257,14.8639
32, an,271,2,0.060229,18.0182
32, used,908,7,0.000487,13.2007
32, the,253,4,0.001703,14.4524
32, computer,4382,32,6.6e-05,11.2081
32, one,581,5,0.001146,14.0566
32, often,2223,19,0.0001,11.6213
32, typically,5431,27,7e-05,11.2611
32, designed,4158,35,5.9e-05,11.0948
33, a,247,1,0.869334,20.1853
33, software,3694,3,0.009331,15.6509
33, an,271,2,0.098461,18.0072
33, used,908,6,0.001407,13.759
33, the,253,4,0.003636,14.7085
33, computer,4382,18,0.000225,11.9244
33, one,581,5,0.002763,14.4339
33, often,2223,14,0.000301,12.2154
33, typically,5431,27,0.00016,11.5873
33, designed,4158,28,0.000158,11.5749
34, a,247,1,0.810539,18.4971
34, software,3694,3,0.026159,15.0636
34, an,271,2,0.104517,16.4488
34, used,908,6,0.003713,13.1112
34, the,253,4,0.008676,13.9601
34, computer,4382,10,0.001337,12.0895
34, one,581,5,0.004767,13.3611
34, often,2223,9,0.001354,12.1022
34, typically,5431,15,0.000849,11.6358
34, designed,4158,22,0.000533,11.1703
35, a,247,1,0.654737,19.931
35, software,3694,2,0.148289,18.4459
35, an,271,3,0.114643,18.1886
35, used,908,4,0.013545,16.0528
35, the,253,5,0.006107,15.2563
35, computer,4382,6,0.005303,15.115
35, one,581,7,0.003932,14.8159
35, often,2223,8,0.002978,14.5381
35, typically,5431,9,0.002782,14.47
35, designed,4158,10,0.002413,14.3275
