layer,token,token_id,rank,prob,logit
22, not,417,3,0.041825,12.0749
22, two,767,16,0.004919,9.9345
22, for,323,11,0.01326,10.9262
22, that,326,15,0.00627,10.1771
22,",",13,4,0.036189,11.9302
22, simply,3365,86,0.000891,8.2256
22,:,27,9,0.014726,11.031
22, primarily,8558,163,0.000354,7.302
23, to,281,1,0.413056,14.1841
23, so,594,16,0.005368,9.8409
23, not,417,2,0.060736,12.267
23, two,767,15,0.007485,10.1734
23, for,323,10,0.013067,10.7306
23, that,326,13,0.008443,10.2939
23,",",13,4,0.023879,11.3335
23, simply,3365,44,0.001576,8.6155
23,:,27,11,0.012973,10.7234
23, primarily,8558,124,0.000584,7.6234
24, to,281,1,0.507127,14.6682
24, so,594,17,0.005844,10.2049
24, not,417,2,0.044343,12.2314
24, two,767,11,0.01012,10.754
24, for,323,6,0.016391,11.2362
24, that,326,15,0.008067,10.5272
24,",",13,4,0.018499,11.3572
24, simply,3365,47,0.001209,8.6292
24,:,27,12,0.010004,10.7425
24, primarily,8558,115,0.00053,7.8052
25, to,281,1,0.559592,15.2851
25, so,594,15,0.006217,10.7851
25, not,417,2,0.038947,12.62
25, two,767,3,0.028076,12.2927
25, for,323,5,0.018147,11.8564
25, that,326,14,0.006872,10.8852
25,",",13,7,0.016868,11.7832
25, simply,3365,42,0.001221,9.1578
25,:,27,13,0.007603,10.9864
25, primarily,8558,71,0.000731,8.6445
26, to,281,1,0.79732,17.1297
26, so,594,19,0.002273,11.2696
26, not,417,2,0.021638,13.5229
26, two,767,3,0.018678,13.3758
26, for,323,5,0.011249,12.8688
26, that,326,14,0.002667,11.4295
26,",",13,6,0.009146,12.6617
26, simply,3365,47,0.00045,9.649
26,:,27,13,0.003561,11.7185
26, primarily,8558,87,0.000231,8.9812
27, to,281,1,0.886563,18.368
27, so,594,12,0.002201,12.3695
27, not,417,3,0.009129,13.7921
27, two,767,2,0.025829,14.8322
27, for,323,5,0.005738,13.3277
27, that,326,16,0.001972,12.2595
27,",",13,6,0.004768,13.1426
27, simply,3365,42,0.000253,10.2071
27,:,27,15,0.002104,12.3246
27, primarily,8558,102,8.7e-05,9.1417
28, to,281,1,0.940176,19.3858
28, so,594,6,0.00276,13.5551
28, not,417,3,0.005197,14.1878
28, two,767,2,0.014028,15.1808
28, for,323,4,0.003724,13.8544
28, that,326,16,0.000834,12.3586
28,",",13,7,0.002601,13.4957
28, simply,3365,28,0.0002,10.9306
28,:,27,14,0.001049,12.588
28, primarily,8558,89,5e-05,9.5404
29, to,281,1,0.909284,19.5168
29, so,594,7,0.004066,14.1069
29, not,417,3,0.008121,14.7986
29, two,767,2,0.024737,15.9124
29, for,323,4,0.006399,14.5603
29, that,326,17,0.000948,12.6506
29,",",13,6,0.005063,14.326
29, simply,3365,35,0.000221,11.1958
29,:,27,10,0.001878,13.3341
29, primarily,8558,84,6.1e-05,9.9096
30, to,281,1,0.918952,19.9604
30, so,594,5,0.004467,14.634
30, not,417,3,0.006487,15.007
30, two,767,2,0.026095,16.3989
30, for,323,4,0.006231,14.9668
30, that,326,16,0.000819,12.9377
30,",",13,6,0.004437,14.6272
30, simply,3365,37,0.000156,11.2779
30,:,27,10,0.001779,13.713
30, primarily,8558,87,4.3e-05,9.9982
31, to,281,1,0.915856,20.2042
31, so,594,4,0.006489,15.2544
31, not,417,5,0.005835,15.1482
31, two,767,2,0.021404,16.4479
31, for,323,3,0.012183,15.8844
31, that,326,16,0.000965,13.3489
31,",",13,6,0.004822,14.9576
31, simply,3365,36,0.000188,11.7152
31,:,27,10,0.001673,13.8987
31, primarily,8558,96,3.6e-05,10.0624
32, to,281,1,0.941122,20.4626
32, so,594,4,0.005593,15.337
32, not,417,5,0.00519,15.2622
32, two,767,2,0.012555,16.1456
32, for,323,3,0.009024,15.8155
32, that,326,14,0.000815,13.4109
32,",",13,6,0.003652,14.9108
32, simply,3365,30,0.000149,11.7102
32,:,27,12,0.000975,13.5904
32, primarily,8558,91,2.7e-05,10.0156
33, to,281,1,0.914945,19.9525
33, so,594,4,0.009642,15.3997
33, not,417,5,0.006523,15.009
33, two,767,2,0.015081,15.8471
33, for,323,3,0.014658,15.8186
33, that,326,10,0.001873,13.7612
33,",",13,6,0.005406,14.8212
33, simply,3365,30,0.000234,11.6796
33,:,27,14,0.001229,13.3402
33, primarily,8558,75,5.5e-05,10.2338
34, to,281,1,0.730267,16.4403
34, so,594,2,0.034595,13.3906
34, not,417,5,0.022789,12.9732
34, two,767,3,0.029997,13.248
34, for,323,4,0.027037,13.1441
34, that,326,7,0.008203,11.9514
34,",",13,6,0.01111,12.2548
34, simply,3365,14,0.00288,10.9048
34,:,27,11,0.004229,11.2889
34, primarily,8558,29,0.001103,9.9449
35, to,281,1,0.798034,18.7303
35, so,594,2,0.032212,15.5205
35, not,417,3,0.021231,15.1036
35, two,767,4,0.021177,15.1011
35, for,323,5,0.019523,15.0197
35, that,326,6,0.011023,14.4481
35,",",13,7,0.008201,14.1524
35, simply,3365,8,0.004699,13.5956
35,:,27,9,0.003563,13.3188
35, primarily,8558,10,0.00302,13.1535
