layer,token,token_id,rank,prob,logit
27, so,594,11,0.003075,15.3472
27, that,326,22,0.000658,13.8057
27,",",13,9,0.006104,16.0329
27, two,767,10,0.005813,15.9841
27, primarily,8558,122,3.5e-05,10.8729
27, simple,2969,13,0.001118,14.3353
27, simply,3365,90,7.7e-05,11.6576
28, to,281,1,0.874277,20.8662
28, not,417,2,0.014785,16.7864
28, for,323,10,0.006445,15.9561
28, so,594,11,0.004786,15.6584
28, that,326,15,0.000994,14.0865
28,",",13,7,0.0071,16.0529
28, two,767,6,0.007446,16.1005
28, primarily,8558,131,3.5e-05,10.7525
28, simple,2969,14,0.001047,14.1384
28, simply,3365,89,8.4e-05,11.6211
29, to,281,1,0.789196,19.645
29, not,417,2,0.032879,16.4668
29, for,323,3,0.016697,15.7892
29, so,594,10,0.009581,15.2337
29, that,326,13,0.00277,13.9927
29,",",13,9,0.011662,15.4303
29, two,767,4,0.015195,15.6949
29, primarily,8558,112,8.7e-05,10.5322
29, simple,2969,14,0.002036,13.6849
29, simply,3365,56,0.000294,11.7482
30, to,281,1,0.690322,17.2885
30, not,417,2,0.046295,14.5864
30, for,323,5,0.020234,13.7587
30, so,594,4,0.021202,13.8055
30, that,326,11,0.006614,12.6406
30,",",13,7,0.008366,12.8755
30, two,767,3,0.033811,14.2721
30, primarily,8558,39,0.000855,10.5946
30, simple,2969,9,0.007053,12.7047
30, simply,3365,23,0.001708,11.2865
31, to,281,1,0.799381,18.3725
31, not,417,2,0.047658,15.5527
31, for,323,3,0.017764,14.5658
31, so,594,4,0.013415,14.285
31, that,326,5,0.008382,13.8148
31,",",13,6,0.006986,13.6325
31, two,767,7,0.00694,13.626
31, primarily,8558,8,0.004243,13.134
31, simple,2969,9,0.003925,13.056
31, simply,3365,10,0.003874,13.043
