family,model,layer,head,n_compounds,relative_layer_depth,rho,p_two_sided,q_bh_within_model,bootstrap_ci_low,bootstrap_ci_high,bootstrap_negative_fraction,bootstrap_valid_resamples,upper_tail_compound_count
gpt2,gpt2,10,2,49,0.9166666666666666,0.24928571428571428,0.08410682609004097,0.3141007170157994,-0.04767288202871024,0.49900637903604267,0.0525,2000,0
gpt2,gpt2,10,3,49,0.9166666666666666,0.19581632653061223,0.1775217568695534,0.3787178581371584,-0.12607051413457115,0.4669206916678826,0.114,2000,0
gpt2,gpt2,10,4,49,0.9166666666666666,0.31846938775510203,0.025737104750558217,0.3141007170157994,0.038233479702096514,0.5566294454265389,0.0135,2000,1
gpt2,gpt2,10,5,49,0.9166666666666666,0.14265306122448979,0.3281704483758143,0.5113891400910513,-0.13755673872562163,0.3919048761810386,0.1605,2000,3
gpt2,gpt2,10,6,49,0.9166666666666666,0.09693877551020408,0.5075757662349091,0.6090909194818909,-0.2046952102026148,0.37837970790042835,0.2775,2000,1
gpt2,gpt2,10,7,49,0.9166666666666666,0.3031632653061225,0.03421976039931702,0.3141007170157994,-0.0159972891589139,0.5640725631738415,0.032,2000,0
gpt2,gpt2,10,8,49,0.9166666666666666,0.39387755102040817,0.005108049258603196,0.2451863644129534,0.15342083905506676,0.6119985639954688,0.0,2000,0
gpt2,gpt2,10,9,49,0.9166666666666666,-0.19448979591836735,0.18053459617039744,0.3787178581371584,-0.48017851670990624,0.08295077841752285,0.9085,2000,18
gpt2,gpt2,10,10,49,0.9166666666666666,0.13244897959183674,0.36429354174468587,0.5464403126170287,-0.18211419553027544,0.4039628040227429,0.2105,2000,0
gpt2,gpt2,10,11,49,0.9166666666666666,-0.26081632653061226,0.07028740092367919,0.3141007170157994,-0.49519969263745106,0.007414638793610552,0.9715,2000,1
gpt2,gpt2,11,0,49,1.0,0.2516326530612245,0.08113414711907502,0.3141007170157994,-0.04399070352349387,0.5010280739278805,0.0395,2000,49
gpt2,gpt2,11,1,49,1.0,0.16142857142857142,0.267811842817025,0.5035306641801346,-0.12881686038991508,0.42541542691764667,0.128,2000,0
gpt2,gpt2,11,2,49,1.0,0.2345918367346939,0.10470023900526647,0.3141007170157994,-0.09192172034299614,0.5159337763510957,0.0805,2000,0
gpt2,gpt2,11,3,49,1.0,0.08489795918367347,0.5619194695061138,0.6578569399095966,-0.20940669387037508,0.3541575406195992,0.278,2000,0
gpt2,gpt2,11,4,49,1.0,0.27418367346938777,0.05659159349204686,0.3141007170157994,0.01361187920450275,0.5092752114951923,0.0205,2000,2
gpt2,gpt2,11,5,49,1.0,0.15979591836734694,0.2727457764309062,0.5035306641801346,-0.14618613865704927,0.43634776823560667,0.162,2000,0
gpt2,gpt2,11,6,49,1.0,0.2571428571428571,0.07447899747443691,0.3141007170157994,-0.030902352876591366,0.4983649918836178,0.0415,2000,0
gpt2,gpt2,11,7,49,1.0,0.2577551020408163,0.07376699737609083,0.3141007170157994,-0.02570897018712757,0.5023675287160562,0.0405,2000,0
gpt2,gpt2,11,8,49,1.0,0.037959183673469385,0.7956752944109444,0.8487203140383407,-0.2793206742229648,0.3584017594871418,0.3955,2000,49
gpt2,gpt2,11,9,49,1.0,-0.1110204081632653,0.44759363680441894,0.5806620153138408,-0.351494997477494,0.13802322338701822,0.7855,2000,0
gpt2,gpt2,11,10,49,1.0,0.20153061224489796,0.16495721661885476,0.3787178581371584,-0.09830861155887453,0.45751211331714997,0.0935,2000,0
gpt2,gpt2,11,11,49,1.0,-0.24959183673469387,0.0837143174173463,0.3141007170157994,-0.5065997220521959,0.02642893707586762,0.9585,2000,3
gpt2,gpt2-large,24,0,49,0.6944444444444444,0.11846938775510205,0.4175159233428898,0.8499417672325363,-0.18254635211967188,0.40421510262860455,0.2285,2000,2
gpt2,gpt2-large,24,1,49,0.6944444444444444,-0.14591836734693878,0.31710355961603,0.8183317667510451,-0.39525269865921353,0.13601273601751823,0.8435,2000,0
gpt2,gpt2-large,24,2,49,0.6944444444444444,0.03693877551020408,0.8010547535475069,0.9475177444961355,-0.2424963052701222,0.334306514265427,0.3885,2000,15
gpt2,gpt2-large,24,3,49,0.6944444444444444,-0.3593877551020408,0.011208508876214034,0.3833617995595149,-0.5653315590832909,-0.07715906883007004,0.9935,2000,9
gpt2,gpt2-large,24,4,49,0.6944444444444444,-0.07091836734693878,0.6282271951711967,0.9072785223588568,-0.3719271909963415,0.23960114654097145,0.686,2000,4
gpt2,gpt2-large,24,5,49,0.6944444444444444,-0.09357142857142857,0.5225000474828323,0.8530613020127874,-0.3800419466519139,0.20261302681992305,0.743,2000,0
gpt2,gpt2-large,24,6,49,0.6944444444444444,0.15091836734693878,0.3006222094160554,0.7911511296351429,-0.13975778075687514,0.42849292040785425,0.157,2000,6
gpt2,gpt2-large,24,7,49,0.6944444444444444,-0.22142857142857142,0.12625530076983527,0.6588862215163387,-0.4456632672190329,0.04993014974164564,0.952,2000,0
gpt2,gpt2-large,24,8,49,0.6944444444444444,-0.0536734693877551,0.7141566491708616,0.9291386674459162,-0.3608793690380825,0.26539758769467314,0.6425,2000,0
gpt2,gpt2-large,24,9,49,0.6944444444444444,-0.08193877551020408,0.5756792414637141,0.9030262611195515,-0.34460943926433457,0.20438284152018918,0.694,2000,6
gpt2,gpt2-large,24,10,49,0.6944444444444444,-0.2692857142857143,0.061336018881222816,0.6588862215163387,-0.5305356757062737,0.01673268408384419,0.965,2000,0
gpt2,gpt2-large,24,11,49,0.6944444444444444,0.12612244897959185,0.3878507937171757,0.8278702122897139,-0.22027199510042292,0.42111461803390093,0.235,2000,0
gpt2,gpt2-large,24,12,49,0.6944444444444444,-0.225,0.12010183630671713,0.6588862215163387,-0.46587808174879214,0.053329083325168884,0.94,2000,9
gpt2,gpt2-large,24,13,49,0.6944444444444444,-0.006224489795918367,0.9661423616350318,0.9705806128510164,-0.29431051347250287,0.29533578486470674,0.5095,2000,0
gpt2,gpt2-large,24,14,49,0.6944444444444444,-0.050816326530612244,0.7287749452977363,0.9291386674459162,-0.34689514835460145,0.25446031462672825,0.6045,2000,0
gpt2,gpt2-large,24,15,49,0.6944444444444444,-0.1303061224489796,0.37217379216390156,0.8278702122897139,-0.3861970767219067,0.13153129658246995,0.8325,2000,0
gpt2,gpt2-large,24,16,49,0.6944444444444444,-0.26357142857142857,0.06726836349677892,0.6588862215163387,-0.4989601483025479,0.004563392747050944,0.9725,2000,1
gpt2,gpt2-large,24,17,49,0.6944444444444444,0.10857142857142857,0.45773620073596405,0.8499417672325363,-0.21664909991591208,0.38662585947499567,0.2425,2000,7
gpt2,gpt2-large,24,18,49,0.6944444444444444,0.21540816326530612,0.1371617501009882,0.6588862215163387,-0.11440242316497054,0.48584274758070595,0.0925,2000,4
gpt2,gpt2-large,24,19,49,0.6944444444444444,-0.037653061224489796,0.7972881578268328,0.9475177444961355,-0.3216067997565901,0.2557588025765846,0.5935,2000,10
gpt2,gpt2-large,25,0,49,0.7222222222222222,0.07918367346938776,0.5886267639580514,0.9070630663846926,-0.23533751658154342,0.366558660281688,0.303,2000,0
gpt2,gpt2-large,25,1,49,0.7222222222222222,-0.29346938775510206,0.04070144453219708,0.6512231125151533,-0.5665490273870882,0.018760758298385385,0.968,2000,1
gpt2,gpt2-large,25,2,49,0.7222222222222222,-0.06857142857142857,0.639669899817597,0.9072785223588568,-0.363013518235917,0.2398210969117765,0.6725,2000,0
gpt2,gpt2-large,25,3,49,0.7222222222222222,0.012959183673469387,0.9295777391162784,0.9567021566115823,-0.2835745292860632,0.309305687504744,0.4715,2000,2
gpt2,gpt2-large,25,4,49,0.7222222222222222,-0.3893877551020408,0.005684913626700442,0.27287585408162124,-0.6009970684457105,-0.11131363882582017,0.997,2000,3
gpt2,gpt2-large,25,5,49,0.7222222222222222,-0.02510204081632653,0.8640625241226029,0.9475177444961355,-0.32029165676119953,0.28732467020542435,0.5545,2000,0
gpt2,gpt2-large,25,6,49,0.7222222222222222,-0.16918367346938776,0.2451893562807264,0.7201667024284764,-0.4048430542872734,0.1027583552280481,0.9025,2000,0
gpt2,gpt2-large,25,7,49,0.7222222222222222,-0.09826530612244898,0.5017565667106122,0.8499417672325363,-0.3953770917273261,0.21147813856708053,0.737,2000,0
gpt2,gpt2-large,25,8,49,0.7222222222222222,-0.05377551020408163,0.7136364038580779,0.9291386674459162,-0.3145415700470678,0.22761899609271818,0.634,2000,0
gpt2,gpt2-large,25,9,49,0.7222222222222222,-0.1893877551020408,0.1924647777257833,0.6722990944649632,-0.4577697553703804,0.1244688179073241,0.884,2000,0
gpt2,gpt2-large,25,10,49,0.7222222222222222,-0.06418367346938776,0.6612851372503166,0.9072785223588568,-0.3264256768308966,0.21858527406200937,0.669,2000,0
gpt2,gpt2-large,25,11,49,0.7222222222222222,-0.02510204081632653,0.8640625241226029,0.9475177444961355,-0.3254555938885893,0.2703816313586178,0.581,2000,1
gpt2,gpt2-large,25,12,49,0.7222222222222222,-0.11785714285714285,0.41994368356690503,0.8499417672325363,-0.41442883592300134,0.19263911954494348,0.7775,2000,0
gpt2,gpt2-large,25,13,49,0.7222222222222222,-0.0633673469387755,0.6653375830631617,0.9072785223588568,-0.3609274744418941,0.24735504844848047,0.6495,2000,0
gpt2,gpt2-large,25,14,49,0.7222222222222222,0.16887755102040816,0.24605695666306276,0.7201667024284764,-0.1472931449199355,0.44060815853131824,0.1595,2000,0
gpt2,gpt2-large,25,15,49,0.7222222222222222,-0.04591836734693878,0.754055704860723,0.9328524183843997,-0.33552586130501505,0.26952709815956943,0.6145,2000,0
gpt2,gpt2-large,25,16,49,0.7222222222222222,0.20346938775510204,0.16084511094183415,0.6588862215163387,-0.10365502514410581,0.47538474008858006,0.0945,2000,0
gpt2,gpt2-large,25,17,49,0.7222222222222222,-0.353265306122449,0.012778726651983829,0.3833617995595149,-0.6001257985631848,-0.0601768188842501,0.9935,2000,1
gpt2,gpt2-large,25,18,49,0.7222222222222222,0.027551020408163266,0.8509440118775949,0.9475177444961355,-0.25237603546829374,0.3090768936471665,0.4075,2000,0
gpt2,gpt2-large,25,19,49,0.7222222222222222,-0.09683673469387755,0.5080248126007035,0.8499417672325363,-0.3771699770136462,0.2040581710019953,0.7325,2000,2
gpt2,gpt2-large,26,0,49,0.75,-0.038469387755102044,0.792989068255075,0.9475177444961355,-0.3556836189241184,0.27936748099224756,0.575,2000,1
gpt2,gpt2-large,26,1,49,0.75,-0.02836734693877551,0.8465798500012806,0.9475177444961355,-0.3364731417781148,0.29578467499246147,0.5645,2000,0
gpt2,gpt2-large,26,2,49,0.75,-0.2733673469387755,0.057361130689944126,0.6588862215163387,-0.5363791844010829,0.03250063402336972,0.9655,2000,0
gpt2,gpt2-large,26,3,49,0.75,0.1073469387755102,0.4628538984630975,0.8499417672325363,-0.19377539463325813,0.39192864613860584,0.2365,2000,0
gpt2,gpt2-large,26,4,49,0.75,-0.030204081632653063,0.8367773103360876,0.9475177444961355,-0.33766797695943573,0.2879317950659721,0.575,2000,0
gpt2,gpt2-large,26,5,49,0.75,-0.2446938775510204,0.09016906353514773,0.6588862215163387,-0.4811221696468453,0.06699329239239107,0.9435,2000,6
gpt2,gpt2-large,26,6,49,0.75,-0.09540816326530613,0.5143325728285464,0.8499417672325363,-0.36536942288802676,0.1993073697337102,0.735,2000,0
gpt2,gpt2-large,26,7,49,0.75,-0.2935714285714286,0.04062831489423919,0.6512231125151533,-0.5354292160358723,-0.014819286708712413,0.9785,2000,0
gpt2,gpt2-large,26,8,49,0.75,-0.2410204081632653,0.09525948515521275,0.6588862215163387,-0.5126544162896791,0.05311434462271087,0.941,2000,0
gpt2,gpt2-large,26,9,49,0.75,-0.24346938775510205,0.09184177665265261,0.6588862215163387,-0.5056403702024679,0.05070320780339148,0.9445,2000,1
gpt2,gpt2-large,26,10,49,0.75,0.13173469387755102,0.36690900228725637,0.8278702122897139,-0.15484591760791078,0.40248990151580294,0.182,2000,0
gpt2,gpt2-large,26,11,49,0.75,0.048775510204081635,0.7392756834706127,0.9291386674459162,-0.2323846300188445,0.3150906204681887,0.3715,2000,12
gpt2,gpt2-large,26,12,49,0.75,-0.2530612244897959,0.07936549716750249,0.6588862215163387,-0.5451314206754476,0.06783676100048598,0.9425,2000,2
gpt2,gpt2-large,26,13,49,0.75,0.027244897959183674,0.8525817195563453,0.9475177444961355,-0.30273018387342265,0.3568846688523803,0.4305,2000,0
gpt2,gpt2-large,26,14,49,0.75,-0.2345918367346939,0.10470023900526647,0.6588862215163387,-0.4998708738399528,0.09827979800350539,0.92,2000,0
gpt2,gpt2-large,26,15,49,0.75,-0.18785714285714286,0.19615074129791535,0.6722990944649632,-0.45787603003822547,0.10374244251969114,0.9005,2000,1
gpt2,gpt2-large,26,16,49,0.75,-0.2527551020408163,0.07974191665341462,0.6588862215163387,-0.5016717729088129,0.04838294116391695,0.952,2000,0
gpt2,gpt2-large,26,17,49,0.75,-0.02959183673469388,0.8400421760530519,0.9475177444961355,-0.2900233903680002,0.2259957378802456,0.575,2000,0
gpt2,gpt2-large,26,18,49,0.75,-0.22908163265306122,0.11335061305527426,0.6588862215163387,-0.48954184411693635,0.0548027794808909,0.9445,2000,6
gpt2,gpt2-large,26,19,49,0.75,-0.325,0.022696050650288995,0.49518655964266894,-0.5919350979375368,-0.016769817278747483,0.978,2000,4
gpt2,gpt2-large,27,0,49,0.7777777777777778,0.1689795918367347,0.24576752546174369,0.7201667024284764,-0.11838414477521958,0.42479230392388523,0.1305,2000,0
gpt2,gpt2-large,27,1,49,0.7777777777777778,0.15010204081632653,0.3032745996934714,0.7911511296351429,-0.14380728042169455,0.43031971932056007,0.1515,2000,0
gpt2,gpt2-large,27,2,49,0.7777777777777778,-0.20112244897959183,0.16583259428865577,0.6588862215163387,-0.44996935179036623,0.08667567336346634,0.9235,2000,0
gpt2,gpt2-large,27,3,49,0.7777777777777778,-0.4754081632653061,0.000556321923104492,0.09048795968895228,-0.6724046061394532,-0.2207787953609299,0.9995,2000,1
gpt2,gpt2-large,27,4,49,0.7777777777777778,-0.017857142857142856,0.9030710955823508,0.9523421074250926,-0.3354370958491757,0.2887743254439375,0.5265,2000,2
gpt2,gpt2-large,27,5,49,0.7777777777777778,-0.25540816326530613,0.07652586248141223,0.6588862215163387,-0.5077410122316175,0.04264097243697483,0.9625,2000,0
gpt2,gpt2-large,27,6,49,0.7777777777777778,-0.18377551020408164,0.2062239166454558,0.6722990944649632,-0.4669909763115732,0.1253957121669159,0.879,2000,0
gpt2,gpt2-large,27,7,49,0.7777777777777778,-0.26816326530612244,0.06246695018076479,0.6588862215163387,-0.5311546260843224,0.04238385664397768,0.951,2000,0
gpt2,gpt2-large,27,8,49,0.7777777777777778,-0.31418367346938775,0.02791252553434308,0.5582505106868616,-0.5411403512698262,-0.04787063477367844,0.987,2000,40
gpt2,gpt2-large,27,9,49,0.7777777777777778,-0.4592857142857143,0.0009015244338870054,0.09048795968895228,-0.6695099322226525,-0.18843582453840524,0.9995,2000,0
gpt2,gpt2-large,27,10,49,0.7777777777777778,-0.09816326530612245,0.5022029808115798,0.8499417672325363,-0.40319196106488386,0.21118345718346412,0.7135,2000,0
gpt2,gpt2-large,27,11,49,0.7777777777777778,-0.01163265306122449,0.9367708616821744,0.9567021566115823,-0.30336811568605265,0.2768782582030048,0.523,2000,0
gpt2,gpt2-large,27,12,49,0.7777777777777778,-0.2530612244897959,0.07936549716750249,0.6588862215163387,-0.5368269428447504,0.057948851901605355,0.9465,2000,0
gpt2,gpt2-large,27,13,49,0.7777777777777778,0.21520408163265306,0.1375434015530709,0.6588862215163387,-0.06445414956951528,0.4759424066452138,0.0665,2000,0
gpt2,gpt2-large,27,14,49,0.7777777777777778,0.2330612244897959,0.10705054595688766,0.6588862215163387,-0.022999582085389332,0.48442542391142956,0.0415,2000,0
gpt2,gpt2-large,27,15,49,0.7777777777777778,-0.2509183673469388,0.08203000479036233,0.6588862215163387,-0.5076189066912083,0.033369286860074884,0.955,2000,1
gpt2,gpt2-large,27,16,49,0.7777777777777778,-0.13163265306122449,0.3672835618602907,0.8278702122897139,-0.40187956957786947,0.16375133110168674,0.8065,2000,0
gpt2,gpt2-large,27,17,49,0.7777777777777778,-0.0986734693877551,0.4999729450090409,0.8499417672325363,-0.3926360745969805,0.21997366906980387,0.737,2000,0
gpt2,gpt2-large,27,18,49,0.7777777777777778,-0.1276530612244898,0.3820706941488819,0.8278702122897139,-0.4050972053638803,0.17277272834626134,0.7875,2000,1
gpt2,gpt2-large,27,19,49,0.7777777777777778,-0.27744897959183673,0.053596180037277605,0.6588862215163387,-0.5140432841628628,0.02141020235878555,0.966,2000,0
gpt2,gpt2-large,28,0,49,0.8055555555555556,-0.18316326530612245,0.2077656816054298,0.6722990944649632,-0.44569669853288424,0.11700681072460352,0.893,2000,0
gpt2,gpt2-large,28,1,49,0.8055555555555556,-0.12653061224489795,0.3863044150387233,0.8278702122897139,-0.44568829236423696,0.17730976142064525,0.7725,2000,0
gpt2,gpt2-large,28,2,49,0.8055555555555556,0.03306122448979592,0.8215780641261025,0.9475177444961355,-0.27198877725258014,0.34095465065837927,0.418,2000,0
gpt2,gpt2-large,28,3,49,0.8055555555555556,-0.06102040816326531,0.6770408306136383,0.9128640412768156,-0.3764845494626786,0.2655335302881681,0.6445,2000,0
gpt2,gpt2-large,28,4,49,0.8055555555555556,0.04806122448979592,0.742962196615671,0.9291386674459162,-0.25230815786531696,0.34177655315990424,0.4,2000,0
gpt2,gpt2-large,28,5,49,0.8055555555555556,0.11183673469387755,0.444240467100159,0.8499417672325363,-0.16005179608001094,0.37357425537881594,0.1995,2000,0
gpt2,gpt2-large,28,6,49,0.8055555555555556,0.1256122448979592,0.3897888916197403,0.8278702122897139,-0.17607864022309583,0.3987496791097251,0.1925,2000,0
gpt2,gpt2-large,28,7,49,0.8055555555555556,-0.1523469387755102,0.2960166313397904,0.7893776835727744,-0.43820428730523303,0.15341627225602825,0.8295,2000,0
gpt2,gpt2-large,28,8,49,0.8055555555555556,-0.30479591836734693,0.03321706653062573,0.6132381513346288,-0.546733473319943,-0.01643734913642272,0.981,2000,2
gpt2,gpt2-large,28,9,49,0.8055555555555556,-0.22459183673469388,0.12079336190730879,0.6588862215163387,-0.492602143958531,0.08773364270871768,0.928,2000,0
gpt2,gpt2-large,28,10,49,0.8055555555555556,-0.18989795918367347,0.19124714270168827,0.6722990944649632,-0.4469195469521141,0.08512904808033425,0.902,2000,0
gpt2,gpt2-large,28,11,49,0.8055555555555556,-0.13438775510204082,0.35725148108617755,0.8278702122897139,-0.4249127358392246,0.18318054077703974,0.797,2000,1
gpt2,gpt2-large,28,12,49,0.8055555555555556,-0.06540816326530612,0.6552244676524663,0.9072785223588568,-0.37459635106849754,0.24208028290377132,0.6715,2000,6
gpt2,gpt2-large,28,13,49,0.8055555555555556,-0.20214285714285715,0.16365046888682358,0.6588862215163387,-0.45030961924348584,0.08401983205564242,0.922,2000,0
gpt2,gpt2-large,28,14,49,0.8055555555555556,0.19969387755102042,0.16892304268592687,0.6588862215163387,-0.10200448454001763,0.46813745285185693,0.0875,2000,2
gpt2,gpt2-large,28,15,49,0.8055555555555556,-0.37020408163265306,0.008837428266328422,0.3534971306531369,-0.5994742782944456,-0.06995701329138951,0.9915,2000,5
gpt2,gpt2-large,28,16,49,0.8055555555555556,-0.23918367346938776,0.09788682364687593,0.6588862215163387,-0.5342410157204674,0.06780226316678589,0.9335,2000,1
gpt2,gpt2-large,28,17,49,0.8055555555555556,0.02020408163265306,0.8904051721916103,0.9523421074250926,-0.26138683429312515,0.3194378043908348,0.441,2000,0
gpt2,gpt2-large,28,18,49,0.8055555555555556,0.03683673469387755,0.8015932063416649,0.9475177444961355,-0.23208579335349153,0.3010785883537707,0.384,2000,0
gpt2,gpt2-large,28,19,49,0.8055555555555556,-0.13887755102040816,0.3412648495493118,0.8273087261801498,-0.4437040388281609,0.16562999523380667,0.806,2000,0
gpt2,gpt2-large,29,0,49,0.8333333333333334,-0.13948979591836735,0.3391197384788741,0.8273087261801498,-0.4187751428608924,0.17384625307526577,0.8115,2000,0
gpt2,gpt2-large,29,1,49,0.8333333333333334,0.1076530612244898,0.46157158760108424,0.8499417672325363,-0.20391362649967354,0.3939908626881539,0.2505,2000,0
gpt2,gpt2-large,29,2,49,0.8333333333333334,0.23551020408163265,0.10330920606976628,0.6588862215163387,-0.06958214830429806,0.5218971526363515,0.077,2000,0
gpt2,gpt2-large,29,3,49,0.8333333333333334,-0.2086734693877551,0.15017867229141382,0.6588862215163387,-0.4847136495244365,0.09448609820590263,0.91,2000,0
gpt2,gpt2-large,29,4,49,0.8333333333333334,-0.4514285714285714,0.0011310994961119035,0.09048795968895228,-0.6578956810432743,-0.19228927144343091,0.9965,2000,0
gpt2,gpt2-large,29,5,49,0.8333333333333334,0.19857142857142857,0.17138042307872187,0.6588862215163387,-0.08845458777527675,0.46477304522196056,0.0895,2000,0
gpt2,gpt2-large,29,6,49,0.8333333333333334,-0.1896938775510204,0.1917335368169613,0.6722990944649632,-0.45426249140700276,0.09612936243231268,0.8905,2000,0
gpt2,gpt2-large,29,7,49,0.8333333333333334,-0.10724489795918367,0.46328176216739597,0.8499417672325363,-0.3967120854318549,0.18723437844618374,0.759,2000,1
gpt2,gpt2-large,29,8,49,0.8333333333333334,-0.026326530612244898,0.8574985071465859,0.9475177444961355,-0.3153378423458486,0.2658092395436643,0.569,2000,1
gpt2,gpt2-large,29,9,49,0.8333333333333334,-0.11683673469387755,0.42400773655394386,0.8499417672325363,-0.38275561682942066,0.18735567588934782,0.7925,2000,1
gpt2,gpt2-large,29,10,49,0.8333333333333334,0.017551020408163264,0.904725002053838,0.9523421074250926,-0.30905406817628145,0.32911483521516505,0.45,2000,0
gpt2,gpt2-large,29,11,49,0.8333333333333334,0.07795918367346939,0.5944226728218318,0.9072785223588568,-0.19217062447425345,0.34319947289534486,0.279,2000,0
gpt2,gpt2-large,29,12,49,0.8333333333333334,0.06346938775510204,0.6648305067034975,0.9072785223588568,-0.2087899404115249,0.3437366935721668,0.338,2000,0
gpt2,gpt2-large,29,13,49,0.8333333333333334,-0.22142857142857142,0.12625530076983527,0.6588862215163387,-0.44213484242124196,0.06324558728675167,0.9395,2000,2
gpt2,gpt2-large,29,14,49,0.8333333333333334,-0.16020408163265307,0.2715066896741224,0.7489839715148204,-0.4521604909200759,0.14083871072786674,0.858,2000,0
gpt2,gpt2-large,29,15,49,0.8333333333333334,-0.11224489795918367,0.4425690998363512,0.8499417672325363,-0.4030613251921824,0.19042139515697254,0.755,2000,0
gpt2,gpt2-large,29,16,49,0.8333333333333334,-0.13948979591836735,0.3391197384788741,0.8273087261801498,-0.44664677530338986,0.16339470037666323,0.8095,2000,0
gpt2,gpt2-large,29,17,49,0.8333333333333334,0.07418367346938776,0.6124501386692586,0.9072785223588568,-0.2259580012272034,0.3758689352020243,0.3175,2000,0
gpt2,gpt2-large,29,18,49,0.8333333333333334,-0.25887755102040816,0.07247565807982669,0.6588862215163387,-0.5016545766408599,0.019903311365647398,0.9635,2000,0
gpt2,gpt2-large,29,19,49,0.8333333333333334,-0.053061224489795916,0.7172808142683645,0.9291386674459162,-0.327733497441872,0.24382227433915074,0.616,2000,0
gpt2,gpt2-large,30,0,49,0.8611111111111112,-0.027653061224489794,0.8503982471906152,0.9475177444961355,-0.3240995556521184,0.2918562615940199,0.563,2000,0
gpt2,gpt2-large,30,1,49,0.8611111111111112,-0.11673469387755102,0.42441536224129695,0.8499417672325363,-0.4059020773880966,0.1992128878456536,0.768,2000,0
gpt2,gpt2-large,30,2,49,0.8611111111111112,-0.09622448979591837,0.5107233201343206,0.8499417672325363,-0.39142900784356593,0.2118655808548132,0.739,2000,1
gpt2,gpt2-large,30,3,49,0.8611111111111112,0.021836734693877553,0.8816098400727841,0.9523421074250926,-0.27191976279086816,0.312222069568213,0.4435,2000,1
gpt2,gpt2-large,30,4,49,0.8611111111111112,0.07418367346938776,0.6124501386692586,0.9072785223588568,-0.2318412491165485,0.3576967494128722,0.3205,2000,2
gpt2,gpt2-large,30,5,49,0.8611111111111112,0.005816326530612245,0.9683613687039432,0.9705806128510164,-0.2746650114570994,0.28971081737496857,0.499,2000,3
gpt2,gpt2-large,30,6,49,0.8611111111111112,-0.10071428571428571,0.4911039113839085,0.8499417672325363,-0.39544683091362537,0.2050282429474126,0.757,2000,0
gpt2,gpt2-large,30,7,49,0.8611111111111112,-0.053979591836734696,0.7125962999061916,0.9291386674459162,-0.3119468565561321,0.22739966229159966,0.6385,2000,0
gpt2,gpt2-large,30,8,49,0.8611111111111112,0.054285714285714284,0.7110371138681557,0.9291386674459162,-0.2591132436590776,0.344708215916985,0.3605,2000,0
gpt2,gpt2-large,30,9,49,0.8611111111111112,-0.08438775510204082,0.5642808333863212,0.8909697369257703,-0.37961029814005764,0.22486836428846052,0.6875,2000,0
gpt2,gpt2-large,30,10,49,0.8611111111111112,-0.02020408163265306,0.8904051721916103,0.9523421074250926,-0.3298744620640467,0.28714903031352385,0.5555,2000,1
gpt2,gpt2-large,30,11,49,0.8611111111111112,0.15306122448979592,0.2937310728915253,0.7893776835727744,-0.1474031733645875,0.4490331963871043,0.161,2000,1
gpt2,gpt2-large,30,12,49,0.8611111111111112,-0.05061224489795919,0.7298228422552491,0.9291386674459162,-0.33863089738859375,0.2542878181036977,0.6305,2000,0
gpt2,gpt2-large,30,13,49,0.8611111111111112,0.16510204081632654,0.2569286845530183,0.7349340642411708,-0.15796234644554782,0.44267544911579704,0.157,2000,0
gpt2,gpt2-large,30,14,49,0.8611111111111112,-0.19255102040816327,0.18500381334977176,0.6722990944649632,-0.45781036984688517,0.09416059091786043,0.8965,2000,2
gpt2,gpt2-large,30,15,49,0.8611111111111112,-0.04244897959183674,0.7721202966137806,0.9426032170183085,-0.36723489424131656,0.2801608010157992,0.6245,2000,0
gpt2,gpt2-large,30,16,49,0.8611111111111112,-0.08775510204081632,0.5487819607201697,0.8780511371522716,-0.3931330472103004,0.2562491362286497,0.6915,2000,0
gpt2,gpt2-large,30,17,49,0.8611111111111112,0.025,0.8646099418527237,0.9475177444961355,-0.28343986824856354,0.36481593222120984,0.44,2000,1
gpt2,gpt2-large,30,18,49,0.8611111111111112,-0.05112244897959184,0.727204019503765,0.9291386674459162,-0.36357650814064796,0.2680824412452319,0.615,2000,0
gpt2,gpt2-large,30,19,49,0.8611111111111112,-0.10928571428571429,0.45476513053296885,0.8499417672325363,-0.34715555488516997,0.1632425840191696,0.7875,2000,0
gpt2,gpt2-large,31,0,49,0.8888888888888888,0.223265306122449,0.12306164920942508,0.6588862215163387,-0.04103001454071962,0.46210803391904276,0.048,2000,0
gpt2,gpt2-large,31,1,49,0.8888888888888888,-0.2816326530612245,0.04994690085715688,0.6588862215163387,-0.5285205678282908,0.015869795734648032,0.9685,2000,1
gpt2,gpt2-large,31,2,49,0.8888888888888888,0.0639795918367347,0.6622973542245638,0.9072785223588568,-0.22247994338688465,0.34482798665239567,0.3295,2000,0
gpt2,gpt2-large,31,3,49,0.8888888888888888,-0.3305102040816327,0.020370713053235644,0.49518655964266894,-0.5919838929500215,-0.019753525820545362,0.9785,2000,16
gpt2,gpt2-large,31,4,49,0.8888888888888888,-0.18448979591836734,0.20443537430615658,0.6722990944649632,-0.4615079865018543,0.13143168581741774,0.878,2000,0
gpt2,gpt2-large,31,5,49,0.8888888888888888,0.10377551020408163,0.47795530906511335,0.8499417672325363,-0.17941861195794592,0.3757352288115869,0.2545,2000,0
gpt2,gpt2-large,31,6,49,0.8888888888888888,0.07306122448979592,0.6178543962865507,0.9072785223588568,-0.22693450054262096,0.3528247072494043,0.3235,2000,0
